time,pos_x,pos_y,vel_x,vel_y,speed
0.35000038146972656,-32.64999771118164,81.1199951171875,-235.47100830078125,398.3110046386719,462.707649004691
0.3583335876464844,-34.70000076293945,84.47000122070312,-245.77099609375,402.5610046386719,471.6554476072597
0.3666667938232422,-36.84000015258789,87.86000061035156,-256.27099609375,406.46099853515625,480.50544539065606
0.375,-39.05999755859375,91.27999877929688,-266.97100830078125,410.0010070800781,489.25909430567333
0.3833332061767578,-41.37999725341797,94.72000122070312,-277.85101318359375,413.1809997558594,497.91549520716336
0.3916664123535156,-43.790000915527344,98.18999481201172,-288.9010009765625,416.0010070800781,506.47876810177604
0.39999961853027344,-46.28999710083008,101.68000030517578,-300.1409912109375,418.4110107421875,514.9296114969275
0.40833377838134766,-48.88999938964844,105.18000030517578,-311.5610046386719,420.4110107421875,523.2741096650205
0.41666698455810547,-51.57999801635742,108.69999694824219,-323.1510009765625,421.9909973144531,531.5101951304366
0.4250001907348633,-54.369998931884766,112.22999572753906,-334.8909912109375,423.1510009765625,539.637713565967
0.4333333969116211,-57.2599983215332,115.75999450683594,-346.77099609375,423.8909912109375,547.662133475226
0.4416666030883789,-60.25,119.29999542236328,-358.77099609375,424.21099853515625,555.5823270382912
0.4499998092651367,-63.34000015258789,122.82999420166016,-370.8909912109375,424.1109924316406,563.409606293476
0.45833301544189453,-66.52999877929688,126.36000061035156,-383.1109924316406,423.59100341796875,571.1422711545565
0.46666717529296875,-69.83000183105469,129.87998962402344,-395.4110107421875,422.6409912109375,578.7705919178244
0.47500038146972656,-73.22999572753906,133.38999938964844,-407.7909851074219,421.27099609375,586.3129393810857
0.4833335876464844,-76.72999572753906,136.88999938964844,-420.2309875488281,419.47100830078125,593.7593223707096
0.4916667938232422,-80.33999633789062,140.3699951171875,-432.72100830078125,417.2409973144531,601.1136698377363
0.5,-84.04999542236328,143.8199920654297,-445.2409973144531,414.58099365234375,608.3724756991561
0.5083332061767578,-87.86000061035156,147.25,-457.7909851074219,411.4809875488281,615.5398544048707
0.5166664123535156,-91.77999877929688,150.64999389648438,-470.3509826660156,407.95098876953125,622.6188074045881
0.5249996185302734,-95.79999542236328,154.01998901367188,-482.9110107421875,403.9909973144531,629.6124946410723
0.5333337783813477,-99.93000030517578,157.34999084472656,-495.45098876953125,399.59100341796875,636.5098392690187
0.5416669845581055,-104.15999603271484,160.63999938964844,-507.96099853515625,394.760986328125,643.3200879504493
0.5500001907348633,-108.5,163.88999938964844,-520.4309692382812,389.5010070800781,650.0458072010608
0.5583333969116211,-112.93999481201172,167.08999633789062,-532.8509521484375,383.8009948730469,656.6836864671025
0.5666666030883789,-117.47999572753906,170.239990234375,-545.2109375,377.6709899902344,663.242388762072
0.5749998092651367,-122.12999725341797,173.3300018310547,-557.490966796875,371.1210021972656,669.7216582528924
0.5833330154418945,-126.87999725341797,176.36000061035156,-569.6709594726562,364.1409912109375,676.1093008882274
0.5916671752929688,-131.72999572753906,179.3300018310547,-581.7509765625,356.7409973144531,682.4210292021487
0.6000003814697266,-136.67999267578125,182.239990234375,-593.7109375,348.9209899902344,688.6498803919746
0.6083335876464844,-141.72999572753906,185.0800018310547,-605.5409545898438,340.6809997558594,694.7974629208269
0.6166667938232422,-146.8699951171875,187.84999084472656,-617.23095703125,332.031005859375,700.8700067563798
0.625,-152.11000061035156,190.5399932861328,-628.760986328125,322.9809875488281,706.8643571770468
0.6333332061767578,-157.44000244140625,193.14999389648438,-640.1309814453125,313.52099609375,712.7855298746903
0.6416664123535156,-162.8699951171875,195.67999267578125,-651.3209838867188,303.6709899902344,718.6342723623743
0.6499996185302734,-168.38999938964844,198.12998962402344,-662.3209838867188,293.4209899902344,724.4067132933731
0.6583337783813477,-174.0,200.489990234375,-673.1109619140625,282.791015625,730.1022229031172
0.6666669845581055,-179.6999969482422,202.75,-683.6909790039062,271.781005859375,735.7298418837128
0.6750001907348633,-185.47999572753906,204.9199981689453,-694.0409545898438,260.4010009765625,741.2837906487345
0.6833333969116211,-191.34999084472656,206.989990234375,-704.1509399414062,248.6510009765625,746.7636820494097
0.6916666030883789,-197.3000030517578,208.95999145507812,-714.010986328125,236.54100036621094,752.172496022348
0.6999998092651367,-203.3300018310547,210.8300018310547,-723.6109619140625,224.0810089111328,757.5125431818311
0.7083330154418945,-209.44000244140625,212.58999633789062,-732.9409790039062,211.281005859375,762.7858627826904
0.7166671752929688,-215.6199951171875,214.239990234375,-741.990966796875,198.1510009765625,767.9938439318081
0.7250003814697266,-221.87998962402344,215.77999877929688,-750.7509765625,184.69100952148438,773.1351292811574
0.7333335876464844,-228.20999145507812,217.1999969482422,-759.2109375,170.9110107421875,778.2107372258009
0.7416667938232422,-234.59999084472656,218.50999450683594,-767.3709716796875,156.8310089111328,783.2332371992975
0.75,-241.05999755859375,219.6999969482422,-775.2109375,142.4510040283203,788.1905965496449
0.7583332061767578,-247.5800018310547,220.75999450683594,-782.720947265625,127.78099822998047,793.0827164413729
0.7666664123535156,-254.1599884033203,221.6999969482422,-789.9009399414062,112.83099365234375,797.9188294368494
0.7749996185302734,-260.79998779296875,222.50999450683594,-796.73095703125,97.61100006103516,802.6881433943237
0.7833337783813477,-267.489990234375,223.19000244140625,-803.2109375,82.13099670410156,807.3991832174576
0.7916669845581055,-274.22998046875,223.739990234375,-809.3309326171875,66.4010009765625,812.0503566544845
0.8000001907348633,-281.0199890136719,224.1599884033203,-815.0909423828125,50.430999755859375,816.649655857306
0.8083333969116211,-287.8599853515625,224.4499969482422,-820.48095703125,34.23099899291992,821.1947956873257
0.8166666030883789,-294.739990234375,224.59999084472656,-825.490966796875,17.820999145507812,825.6833864107738
0.8249998092651367,-301.6600036621094,224.61000061035156,-830.1109619140625,1.2009999752044678,830.1119092097222
0.8333330154418945,-308.6099853515625,224.47999572753906,-834.3409423828125,-15.60099983215332,834.4868660757832
0.8416671752929688,-315.5899963378906,224.20999145507812,-838.1809692382812,-32.590999603271484,838.8144257041271
0.8500003814697266,-322.6000061035156,223.79998779296875,-841.6209716796875,-49.750999450683594,843.0902396768585
0.8583335876464844,-329.6399841308594,223.239990234375,-844.6509399414062,-67.07099914550781,847.3097778211092
0.8666667938232422,-336.6999816894531,222.5399932861328,-847.2709350585938,-84.54100036621094,851.4783311740605
0.875,-343.7799987792969,221.69000244140625,-849.48095703125,-102.1510009765625,855.6008728842097
0.8833332061767578,-350.8699951171875,220.69000244140625,-851.2709350585938,-119.89099884033203,859.6721391317998
0.8916664123535156,-357.97998046875,219.5399932861328,-852.6409301757812,-137.74099731445312,863.6951247246803
0.8999996185302734,-365.0899963378906,218.239990234375,-853.5909423828125,-155.7010040283203,867.6753021115586
0.9083337783813477,-372.2099914550781,216.7899932861328,-854.1109619140625,-173.75100708007812,871.60488642738
0.9166669845581055,-379.3299865722656,215.19000244140625,-854.2109375,-191.88099670410156,875.4968720456789
0.9250001907348633,-386.4499816894531,213.44000244140625,-853.8809814453125,-210.0709991455078,879.3421890691823
0.9333333969116211,-393.55999755859375,211.5399932861328,-853.1209716796875,-228.3209991455078,883.1455153549027
0.9416666030883789,-400.6600036621094,209.47999572753906,-851.9209594726562,-246.62100219726562,886.8998648294938
0.9499998092651367,-407.75,207.26998901367188,-850.2909545898438,-264.95098876953125,890.6143184500457
0.9583330154418945,-414.8199768066406,204.9099884033203,-848.23095703125,-283.3009948730469,894.2904117137721
0.9666671752929688,-421.8699951171875,202.39999389648438,-845.73095703125,-301.6610107421875,897.9200116959037
0.9750003814697266,-428.8899841308594,199.72999572753906,-842.8009643554688,-320.02099609375,901.5137457522894
0.9833335876464844,-435.8899841308594,196.9099884033203,-839.4309692382812,-338.3710021972656,905.0632119168704
0.9916667938232422,-442.8499755859375,193.94000244140625,-835.6309814453125,-356.6910095214844,908.5745669705329
1.0,-449.7799987792969,190.8199920654297,-831.4009399414062,-374.9809875488281,912.0517497815174
1.0083332061767578,-456.66998291015625,187.5399932861328,-826.73095703125,-393.22100830078125,915.4818223230154
1.0166664123535156,-463.5199890136719,184.11000061035156,-821.6409301757812,-411.4010009765625,918.8823276489869
1.0249996185302734,-470.3199768066406,180.52999877929688,-816.1209716796875,-429.510986328125,922.2436002016689
1.0333337783813477,-477.0699768066406,176.8000030517578,-810.1709594726562,-447.5509948730469,925.5695581130993
1.0416669845581055,-483.7699890136719,172.9199981689453,-803.8009643554688,-465.4909973144531,928.8584333473887
1.0500001907348633,-490.4100036621094,168.88999938964844,-797.010986328125,-483.33099365234375,932.113454507375
1.058333396911621,-496.989990234375,164.70999145507812,-789.8009643554688,-501.0610046386719,935.3330016562674
1.066666603088379,-503.5099792480469,160.38999938964844,-782.1809692382812,-518.6709594726562,938.5237147562135
1.0749998092651367,-509.9599914550781,155.9199981689453,-774.1409301757812,-536.1509399414062,941.6751778052009
1.0833330154418945,-516.3399658203125,151.30999755859375,-765.7009887695312,-553.48095703125,944.7959061722514
1.0916671752929688,-522.6499633789062,146.5500030517578,-756.8509521484375,-570.6609497070312,947.8804848763934
1.1000003814697266,-528.8800048828125,141.64999389648438,-747.6109619140625,-587.6809692382812,950.9422707503832
1.1083335876464844,-535.0299682617188,136.61000061035156,-737.970947265625,-604.5309448242188,953.9700794989149
1.1166667938232422,-541.0999755859375,131.42999267578125,-727.9409790039062,-621.2009887695312,956.9685823904504
1.125,-547.0800170898438,126.1199951171875,-717.5209350585938,-637.6709594726562,959.9274322172048
1.1333332061767578,-552.969970703125,120.66999816894531,-706.720947265625,-653.9409790039062,962.8569113038495
1.1416664123535156,-558.7699584960938,115.08999633789062,-695.5509643554688,-670.010986328125,965.7670506582781
1.1499996185302734,-564.469970703125,109.3699951171875,-684.010986328125,-685.8609619140625,968.646694526047
1.1583337783813477,-570.0700073242188,103.5199966430664,-672.1109619140625,-701.48095703125,971.4982287804256
1.1666669845581055,-575.5700073242188,97.54999542236328,-659.8509521484375,-716.8709716796875,974.3240730933206
1.1750001907348633,-580.9599609375,91.44999694824219,-647.240966796875,-732.010986328125,977.118766336113
1.183333396911621,-586.25,85.22999572753906,-634.2809448242188,-746.9009399414062,979.8844122514855
1.191666603088379,-591.4199829101562,78.87999725341797,-620.98095703125,-761.5309448242188,982.622439821773
1.1999998092651367,-596.47998046875,72.40999603271484,-607.3509521484375,-775.9009399414062,985.3413510040826
1.2083330154418945,-601.4199829101562,65.83000183105469,-593.3909912109375,-789.990966796875,988.0276951543108
1.2166671752929688,-606.25,59.12999725341797,-579.1109619140625,-803.8009643554688,990.6894704339962
1.2250003814697266,-610.9500122070312,52.31999969482422,-564.5209350585938,-817.3209838867188,993.3265360101694
1.2333335876464844,-615.5299682617188,45.39999771118164,-549.6209716796875,-830.5509643554688,995.9408854058069
1.2416667938232422,-619.97998046875,38.369998931884766,-534.4209594726562,-843.48095703125,998.5319309461303
1.25,-624.2999877929688,31.239999771118164,-518.9309692382812,-856.1009521484375,1001.0985572984424
1.2583332061767578,-628.489990234375,24.0,-503.1610107421875,-868.4009399414062,1003.6390414602239
1.2666664123535156,-632.5499877929688,16.65999984741211,-487.09100341796875,-880.3909301757812,1006.154046787807
1.2749996185302734,-636.469970703125,9.229999542236328,-470.7409973144531,-892.0509643554688,1008.6387558888996
1.2833337783813477,-640.25,1.6999999284744263,-454.1109924316406,-903.3809814453125,1011.0955055806178
1.2916669845581055,-643.8900146484375,-5.920000076293945,-437.21099853515625,-914.3809814453125,1013.531532212975
1.3000001907348633,-647.3900146484375,-13.630000114440918,-420.0509948730469,-925.0309448242188,1015.9356364933769
1.308333396911621,-650.75,-21.420000076293945,-402.6310119628906,-935.3309326171875,1018.3102747324995
1.316666603088379,-653.9599609375,-29.299999237060547,-384.97100830078125,-945.2809448242188,1020.6658964621417
1.3249998092651367,-657.0199584960938,-37.2599983215332,-367.07098388671875,-954.8709716796875,1022.9955083425605
1.3333330154418945,-659.9299926757812,-45.28999710083008,-348.9410095214844,-964.0909423828125,1025.2957152116805
1.3416671752929688,-662.6799926757812,-53.39999771118164,-330.59100341796875,-972.9409790039062,1027.5722312747453
1.3500003814697266,-665.2799682617188,-61.57999801635742,-312.02099609375,-981.4209594726562,1029.8273311660284
1.3583335876464844,-667.719970703125,-69.83000183105469,-293.2510070800781,-989.5209350585938,1032.060058520672
1.3666667938232422,-670.010009765625,-78.13999938964844,-274.281005859375,-997.240966796875,1034.2725686946242
1.375,-672.1400146484375,-86.50999450683594,-255.12100219726562,-1004.5709838867188,1036.4601862832199
1.3833332061767578,-674.0999755859375,-94.93999481201172,-235.77099609375,-1011.5109252929688,1038.6252668345096
1.3916664123535156,-675.8999633789062,-103.41999816894531,-216.25100708007812,-1018.0509643554688,1040.765292661716
1.3999996185302734,-677.5399780273438,-111.94999694824219,-196.56100463867188,-1024.19091796875,1042.8822538116249
1.4083337783813477,-679.010009765625,-120.52999877929688,-176.7010040283203,-1029.9208984375,1044.9691058514138
1.4166669845581055,-680.3200073242188,-129.16000366210938,-156.69100952148438,-1035.240966796875,1047.0320253556574
1.4250001907348633,-681.4599609375,-137.8300018310547,-136.54100036621094,-1040.1510009765625,1049.074677958881
1.433333396911621,-682.4299926757812,-146.5399932861328,-116.2509994506836,-1044.6510009765625,1051.099490550536
1.441666603088379,-683.22998046875,-155.27999877929688,-95.84099578857422,-1048.73095703125,1053.1012520315444
1.4499998092651367,-683.8599853515625,-164.0500030517578,-75.31099700927734,-1052.3909912109375,1055.0823072033056
1.4583330154418945,-684.3200073242188,-172.84999084472656,-54.670997619628906,-1055.6209716796875,1057.0358007899601
1.4666671752929688,-684.5999755859375,-181.6699981689453,-33.930999755859375,-1058.4208984375,1058.9647025820343
1.4750003814697266,-684.7099609375,-190.50999450683594,-13.10099983215332,-1060.7908935546875,1060.8718520001057
1.4833335876464844,-684.6400146484375,-199.3699951171875,7.810999870300293,-1062.73095703125,1062.7597231136067
1.4916667938232422,-684.3999633789062,-208.239990234375,28.790998458862305,-1064.240966796875,1064.6303993978308
1.5,-683.97998046875,-217.1199951171875,49.830997467041016,-1065.3109130859375,1066.4757850835308
1.5083332061767578,-683.3900146484375,-226.0,70.93099975585938,-1065.94091796875,1068.2983561006758
1.5166664123535156,-682.6199951171875,-234.87998962402344,92.07099914550781,-1066.1309814453125,1070.0992798811599
1.5249996185302734,-681.6799926757812,-243.75999450683594,113.2509994506836,-1065.8809814453125,1071.8806770365725
1.5333337783813477,-680.5599975585938,-252.63999938964844,134.46099853515625,-1065.19091796875,1073.6440667982845
1.5416669845581055,-679.260009765625,-261.5099792480469,155.68099975585938,-1064.0609130859375,1075.3893856474697
1.5500001907348633,-677.7899780273438,-270.3599853515625,176.9110107421875,-1062.48095703125,1077.1088246304748
1.558333396911621,-676.1400146484375,-279.1999816894531,198.14100646972656,-1060.4609375,1078.8129535416206
1.566666603088379,-674.3099975585938,-288.0199890136719,219.3509979248047,-1057.990966796875,1080.4905721177643
1.5749998092651367,-672.3099975585938,-296.80999755859375,240.54100036621094,-1055.0809326171875,1082.1533521412348
1.5833330154418945,-670.1300048828125,-305.57000732421875,261.70098876953125,-1051.73095703125,1083.8014319153665
1.5916671752929688,-667.7699584960938,-314.29998779296875,282.8210144042969,-1047.930908203125,1085.4248223055715
1.6000003814697266,-665.239990234375,-323.0,303.8909912109375,-1043.69091796875,1087.0329328546572
1.6083335876464844,-662.5299682617188,-331.6600036621094,324.9010009765625,-1039.010986328125,1088.6251055653158
1.6166667938232422,-659.6499633789062,-340.2799987792969,345.84100341796875,-1033.8909912109375,1090.2003080504344
1.625,-656.5899658203125,-348.8500061035156,366.70098876953125,-1028.3309326171875,1091.7574146589827
1.6333332061767578,-653.3599853515625,-357.3699951171875,387.47100830078125,-1022.3309326171875,1093.2952247131293
1.6416664123535156,-649.9599609375,-365.8399963378906,408.1409912109375,-1015.8909301757812,1094.8121213436762
1.6499996185302734,-646.3900146484375,-374.25,428.70098876953125,-1009.0209350585938,1096.3156094298174
1.6583337783813477,-642.6499633789062,-382.6000061035156,449.1409912109375,-1001.7109375,1097.7944081721548
1.6666669845581055,-638.739990234375,-390.8800048828125,469.45098876953125,-993.970947265625,1099.255477669224
1.6750001907348633,-634.6599731445312,-399.1000061035156,489.6309814453125,-985.8009643554688,1100.7007629852228
1.683333396911621,-630.4099731445312,-407.239990234375,509.6610107421875,-977.2109375,1102.1323389508887
1.691666603088379,-626.0,-415.30999755859375,529.5409545898438,-968.200927734375,1103.5518970010457
1.6999998092651367,-621.4199829101562,-423.29998779296875,549.2509765625,-958.7709350585938,1104.9517960024182
1.7083330154418945,-616.6799926757812,-431.2099914550781,568.7909545898438,-948.9209594726562,1106.3337053849132
1.7166671752929688,-611.7799682617188,-439.0299987792969,588.1509399414062,-938.6609497070312,1107.7030454863998
1.7250003814697266,-606.719970703125,-446.7599792480469,607.3209838867188,-927.990966796875,1109.0564197761585
1.7333335876464844,-601.5,-454.3999938964844,626.2909545898438,-916.9209594726562,1110.3983681734649
1.7416667938232422,-596.1199951171875,-461.9499816894531,645.0509643554688,-905.450927734375,1111.7249027848302
1.75,-590.5899658203125,-469.3999938964844,663.5909423828125,-893.5809326171875,1113.031873878952
1.7583332061767578,-584.9099731445312,-476.739990234375,681.9109497070312,-881.3209838867188,1114.3291032232707
1.7666664123535156,-579.0800170898438,-483.97998046875,699.990966796875,-868.6709594726562,1115.6059876808426
1.7749996185302734,-573.0999755859375,-491.1099853515625,717.8309326171875,-855.6409301757812,1116.8718724791654
1.7833337783813477,-566.969970703125,-498.1299743652344,735.4209594726562,-842.23095703125,1118.122132387351
1.7916669845581055,-560.7000122070312,-505.0299987792969,752.7509765625,-828.450927734375,1119.3592375554524
1.8000001907348633,-554.2799682617188,-511.8199768066406,769.8109741210938,-814.3009643554688,1120.578032422773
1.808333396911621,-547.719970703125,-518.47998046875,786.6009521484375,-799.7909545898438,1121.787305724905
1.816666603088379,-541.0299682617188,-525.0199584960938,803.1009521484375,-784.9309692382812,1122.9816989301535
1.8249998092651367,-534.2000122070312,-531.4299926757812,819.3109741210938,-769.720947265625,1124.1623278226887
1.8333330154418945,-527.239990234375,-537.7099609375,835.23095703125,-754.1609497070312,1125.33089354524
1.8416671752929688,-520.1499633789062,-543.8599853515625,850.8409423828125,-738.2709350585938,1126.4876444542756
1.8500003814697266,-512.9299926757812,-549.8800048828125,866.1409301757812,-722.0409545898438,1127.627323787323
1.8583335876464844,-505.5899963378906,-555.760009765625,881.1209716796875,-705.490966796875,1128.756750272939
1.8666667938232422,-498.1299743652344,-561.5,895.7809448242188,-688.6209716796875,1129.877194242023
1.875,-490.54998779296875,-567.0999755859375,910.1009521484375,-671.4409790039062,1130.980486882155
1.8833332061767578,-482.8499755859375,-572.5499877929688,924.0809326171875,-653.9509887695312,1132.0678407499606
1.8916664123535156,-475.03997802734375,-577.8499755859375,937.720947265625,-636.1709594726562,1133.1523264495734
1.8999996185302734,-467.1099853515625,-583.0,951.0109252929688,-618.0909423828125,1134.2214613571907
1.9083337783813477,-459.0799865722656,-588.0,963.9409790039062,-599.73095703125,1135.2795083791514
1.9166669845581055,-450.94000244140625,-592.8399658203125,976.5009765625,-581.1009521484375,1136.324163316224
1.9250001907348633,-442.6999816894531,-597.5299682617188,988.6909790039062,-562.2009887695312,1137.3565553765982
1.933333396911621,-434.3599853515625,-602.0599975585938,1000.5009765625,-543.0409545898438,1138.3741971712748
1.941666603088379,-425.92999267578125,-606.4199829101562,1011.9309692382812,-523.6309814453125,1139.3830881463389
1.9499998092651367,-417.4100036621094,-610.6199951171875,1022.98095703125,-503.9809875488281,1140.3889707377232
1.9583330154418945,-408.79998779296875,-614.6499633789062,1033.6309814453125,-484.09100341796875,1141.3751511728276
1.9666671752929688,-400.1000061035156,-618.5199584960938,1043.8909912109375,-463.97100830078125,1142.3561740525486
1.9750003814697266,-391.3199768066406,-622.219970703125,1053.740966796875,-443.6310119628906,1143.319128765985
1.9833335876464844,-382.4599914550781,-625.75,1063.19091796875,-423.08099365234375,1144.2781941302856
1.9916667938232422,-373.5199890136719,-629.0999755859375,1072.23095703125,-402.33099365234375,1145.229053067731
2.0,-364.5099792480469,-632.2799682617188,1080.8509521484375,-381.3810119628906,1146.1633336339992
2.008333206176758,-355.42999267578125,-635.2799682617188,1089.0509033203125,-360.2510070800781,1147.0888319768346
2.0166664123535156,-346.28997802734375,-638.0999755859375,1096.8309326171875,-338.9410095214844,1148.006634563717
2.0249996185302734,-337.0899963378906,-640.75,1104.180908203125,-317.46099853515625,1148.9112646119352
2.0333337783813477,-327.8299865722656,-643.219970703125,1111.1009521484375,-295.8210144042969,1149.8067353904878
2.0416669845581055,-318.5199890136719,-645.5,1117.5909423828125,-274.031005859375,1150.6965877195357
2.0500001907348633,-309.1600036621094,-647.5999755859375,1123.6409912109375,-252.1009979248047,1151.5746265896796
2.058333396911621,-299.75,-649.5199584960938,1129.2509765625,-230.031005859375,1152.441825883205
2.066666603088379,-290.29998779296875,-651.25,1134.4208984375,-207.84100341796875,1153.3034240105733
2.0749998092651367,-280.80999755859375,-652.7999877929688,1139.1409912109375,-185.54100036621094,1154.1524123766803
2.0833330154418945,-271.2799987792969,-654.1599731445312,1143.4110107421875,-163.13099670410156,1154.989433671635
2.0916671752929688,-261.7200012207031,-655.3299560546875,1147.23095703125,-140.62100219726562,1155.8171418311724
2.1000003814697266,-252.12998962402344,-656.3099975585938,1150.6009521484375,-118.02099609375,1156.6380751664851
2.1083335876464844,-242.51998901367188,-657.0999755859375,1153.52099609375,-95.35099792480469,1157.4552395472374
2.116666793823242,-232.88999938964844,-657.7099609375,1155.98095703125,-72.61100006103516,1158.259237247745
2.125,-223.239990234375,-658.1300048828125,1157.98095703125,-49.810997009277344,1159.051837749739
2.133333206176758,-213.5800018310547,-658.3499755859375,1159.531005859375,-26.96099853515625,1159.844463414059
2.1416664123535156,-203.9099884033203,-658.3800048828125,1160.6209716796875,-4.070999622344971,1160.6281675289492
2.1499996185302734,-194.22999572753906,-658.219970703125,1161.2509765625,18.840999603271484,1161.4038678058507
2.1583337783813477,-184.5500030517578,-657.8699951171875,1161.4110107421875,41.78099822998047,1162.1623458051215
2.1666669845581055,-174.8699951171875,-657.3299560546875,1161.1109619140625,64.73099517822266,1162.913968415008
2.1750001907348633,-165.1999969482422,-656.5999755859375,1160.3509521484375,87.68099975585938,1163.6590652725358
2.183333396911621,-155.5399932861328,-655.6799926757812,1159.1309814453125,110.63099670410156,1164.398548564492
2.191666603088379,-145.88999938964844,-654.5700073242188,1157.450927734375,133.56100463867188,1165.1314614215155
2.1999998092651367,-136.25999450683594,-653.2699584960938,1155.3009033203125,156.47100830078125,1165.8488255225773
2.2083330154418945,-126.64999389648438,-651.7799682617188,1152.69091796875,179.34100341796875,1166.558904726025
2.2166671752929688,-117.06999969482422,-650.0999755859375,1149.6209716796875,202.17100524902344,1167.2624487278467
2.2250003814697266,-107.5199966430664,-648.22998046875,1146.0909423828125,224.94100952148438,1167.956778437219
2.2333335876464844,-98.0,-646.1699829101562,1142.1009521484375,247.6510009765625,1168.6426885511416
2.241666793823242,-88.5199966430664,-643.9199829101562,1137.6610107421875,270.291015625,1169.3288411783526
2.25,-79.08000183105469,-641.47998046875,1132.760986328125,292.85101318359375,1170.003973664493
2.258333206176758,-69.68000030517578,-638.8499755859375,1127.4110107421875,315.3210144042969,1170.676325714608
2.2666664123535156,-60.32999801635742,-636.0399780273438,1121.6109619140625,337.6910095214844,1171.34388550861
2.2749996185302734,-51.03999710083008,-633.0399780273438,1115.3609619140625,359.9410095214844,1172.0015938633308
