time,car_pos_x,car_pos_y,car_pos_z,car_vel_x,car_vel_y,car_vel_z,car_pitch,car_yaw,car_roll,car_angvel_x,car_angvel_y,car_angvel_z
0.0,-336.0199890136719,5412.4697265625,19.299999237060547,-1110.1109619140625,-422.6610107421875,-16.46099853515625,0.004314321093261242,0.36316993832588196,-0.036911413073539734,0.0002099999983329326,-0.0004099999787285924,0.0008099999977275729
0.00836181640625,0.0,4018.919921875,1.0299999713897705,0.0,2270.94091796875,123.4209976196289,-0.0013422331539914012,1.5707963705062866,-0.0001917476038215682,-0.1641099900007248,0.024210000410676003,0.00030999997397884727
0.01666259765625,0.0,4037.599853515625,2.419999837875366,0.0,2241.77099609375,167.31100463867188,-0.0019174759509041905,1.5707963705062866,-0.00028762139845639467,-0.062109995633363724,0.006509999744594097,0.0002099999983329326
0.0250244140625,0.0,4056.039794921875,3.859999895095825,0.010999999940395355,2212.600830078125,172.80101013183594,-0.0024927188642323017,1.5707963705062866,-0.00028762139845639467,-0.08560999482870102,0.0007099999929778278,0.00010999999358318746
0.0333251953125,0.0,4074.239990234375,5.279999732971191,0.010999999940395355,2183.430908203125,170.06100463867188,-0.003355582943186164,1.5707963705062866,-0.00028762139845639467,-0.08590999990701675,-0.0007099999929778278,0.0
0.04168701171875,0.0,4092.18994140625,6.62999963760376,0.010999999940395355,2154.260986328125,162.3209991455078,-0.003930825740098953,1.5707963705062866,-0.00028762139845639467,-0.08230999857187271,-0.0016099999193102121,0.0
0.050048828125,0.0,4109.89990234375,7.909999847412109,0.010999999940395355,2125.0908203125,154.19100952148438,-0.004697815980762243,1.5707963705062866,-0.00028762139845639467,-0.0830099955201149,-0.0016099999193102121,0.0
0.058349609375,0.0,4127.3701171875,9.130000114440918,0.010999999940395355,2095.9208984375,146.06100463867188,-0.005368932615965605,1.5707963705062866,-0.0001917476038215682,-0.08390999585390091,-0.0016099999193102121,0.0
0.06671142578125,0.0,4144.58984375,10.279999732971191,0.010999999940395355,2066.7509765625,137.93099975585938,-0.006135923322290182,1.5707963705062866,-0.0001917476038215682,-0.08490999788045883,-0.0016099999193102121,0.0
0.07501220703125,0.0,4161.56982421875,11.359999656677246,0.010999999940395355,2037.5809326171875,129.80101013183594,-0.006807039957493544,1.5707963705062866,-0.0001917476038215682,-0.08600999414920807,-0.0016099999193102121,0.0
0.0833740234375,0.0,4178.31005859375,12.369999885559082,0.010999999940395355,2008.410888671875,121.6709976196289,-0.007574030198156834,1.5707963705062866,-0.0001917476038215682,-0.08730999380350113,-0.0016099999193102121,0.0
0.0916748046875,0.0,4194.7998046875,13.319999694824219,0.010999999940395355,1979.240966796875,113.54100036621094,-0.008245146833360195,1.5707963705062866,-0.0001917476038215682,-0.0887099951505661,-0.0016099999193102121,0.0
0.10003662109375,0.0,4211.0498046875,14.199999809265137,0.0,1950.0709228515625,105.41099548339844,-0.008916263468563557,1.5707963705062866,-0.0001917476038215682,-0.09020999819040298,-0.0016099999193102121,0.0
0.10833740234375,0.0,4227.06005859375,15.00999927520752,0.0,1920.90087890625,97.28099822998047,-0.009779127314686775,1.5707963705062866,-0.0001917476038215682,-0.0919099971652031,-0.0016099999193102121,0.0
0.11669921875,0.0,4242.81982421875,15.75,0.0,1891.73095703125,89.1510009765625,-0.010546118021011353,1.5707963705062866,-0.0001917476038215682,-0.09370999783277512,-0.0016099999193102121,0.0
0.125,0.0,4258.33984375,16.43000030517578,0.0,1862.5609130859375,81.02099609375,-0.011408981867134571,1.5707963705062866,-9.58738019107841e-05,-0.09570999443531036,-0.0016099999193102121,0.0
0.13336181640625,0.0,4273.6201171875,17.03999900817871,0.0,1833.3909912109375,72.89099884033203,-0.012175972573459148,1.5707963705062866,-9.58738019107841e-05,-0.09780999273061752,-0.0016099999193102121,0.0
0.14166259765625,0.0,4288.65966796875,17.579999923706055,0.0,1804.220947265625,64.76100158691406,-0.013038836419582367,1.5707963705062866,-9.58738019107841e-05,-0.1001099944114685,-0.0016099999193102121,0.0
0.1500244140625,0.0,4303.44970703125,18.049999237060547,0.0,1775.0509033203125,56.63099670410156,-0.01390170119702816,1.5707963705062866,-9.58738019107841e-05,-0.10260999947786331,-0.0016099999193102121,0.0
0.1583251953125,0.0,4318.0,18.44999885559082,0.0,1745.8809814453125,48.500999450683594,-0.014764565043151379,1.5707963705062866,-9.58738019107841e-05,-0.10520999878644943,-0.0016099999193102121,0.0
0.16668701171875,0.0,4332.31005859375,18.78999900817871,0.0,1716.7109375,40.37099838256836,-0.015627428889274597,1.5707963705062866,-9.58738019107841e-05,-0.10800999402999878,-0.0016099999193102121,0.0
0.175048828125,0.0,4346.3701171875,19.059999465942383,0.0,1687.5408935546875,32.240997314453125,-0.016586167737841606,1.5707963705062866,-9.58738019107841e-05,-0.11100999265909195,-0.0016099999193102121,0.0
0.183349609375,0.0,4360.18994140625,19.260000228881836,0.0,1658.3709716796875,24.110998153686523,-0.017544904723763466,1.5707963705062866,0.0,-0.11410999298095703,-0.0016099999193102121,0.0
0.19171142578125,0.0,4373.77001953125,19.389999389648438,0.0,1629.200927734375,15.980999946594238,-0.018503643572330475,1.5707963705062866,0.0,-0.11740999668836594,-0.0016099999193102121,0.0
0.20001220703125,0.0,4387.10009765625,19.459999084472656,0.0,1600.0308837890625,7.85099983215332,-0.019462380558252335,1.5707963705062866,0.0,-0.12090999633073807,-0.0016099999193102121,0.0
0.2083740234375,0.0,4400.18994140625,19.459999084472656,-0.010999999940395355,1570.8609619140625,-0.2709999680519104,-0.02051699347794056,1.5707963705062866,0.0,-0.12460999190807343,-0.0016099999193102121,0.0
0.2166748046875,0.0,4413.0400390625,19.399999618530273,-0.020999999716877937,1541.69091796875,-7.700999736785889,-0.021283984184265137,1.5707963705062866,0.0,-0.10230999439954758,-0.0014099999098107219,0.0
0.22503662109375,0.0,4425.64013671875,19.279998779296875,-0.03099999949336052,1512.52099609375,-14.440999984741211,-0.021859226748347282,1.5707963705062866,0.0,-0.0538099966943264,-0.0012099999003112316,0.0
0.23333740234375,0.0,4438.0,19.10999870300293,-0.03099999949336052,1483.3509521484375,-20.590999603271484,-0.02166747860610485,1.5707963705062866,0.0,0.017009999603033066,-0.0010099998908117414,0.0
0.24169921875,0.0,4450.1201171875,18.899999618530273,-0.03099999949336052,1454.180908203125,-24.990999221801758,-0.021092236042022705,1.5707963705062866,0.0,0.07350999861955643,-0.0006099999882280827,0.0
0.25,0.0,4462.0,18.670000076293945,-0.03099999949336052,1425.010986328125,-27.590999603271484,-0.020133497193455696,1.5707963705062866,0.0,0.11100999265909195,-0.00030999997397884727,0.0
0.25836181640625,0.0,4473.6298828125,18.43000030517578,-0.03099999949336052,1395.8409423828125,-28.690998077392578,-0.01907888613641262,1.5707963705062866,0.0,0.1332099884748459,0.0,0.0
