time,car_pos_x,car_pos_y,car_pos_z,car_vel_x,car_vel_y,car_vel_z,car_speed,car_pitch,car_yaw,car_roll,car_angvel_x,car_angvel_y,car_angvel_z
0.09166717529296875,-1.75,6.690000057220459,13.319999694824219,-34.590999603271484,132.3610076904297,113.58099365234375,177.81061759476927,-0.007957525551319122,1.617486834526062,-0.00028762139845639467,-0.07550999522209167,0.0020099999383091927,0.8854100108146667
0.10000038146972656,-2.069999933242798,7.889999866485596,14.199999809265137,-37.920997619628906,143.81100463867188,105.45099639892578,182.3170857522088,-0.008628642186522484,1.6254444122314453,-0.00028762139845639467,-0.07510999590158463,0.0025100000202655792,0.9509099721908569
0.10833358764648438,-2.4099998474121094,9.179999351501465,15.00999927520752,-41.361000061035156,155.14100646972656,97.32099914550781,187.75207346170274,-0.009299758821725845,1.6338813304901123,-0.0003834952076431364,-0.07460999488830566,0.003010000102221966,1.0142099857330322
0.11666679382324219,-2.7799999713897705,10.569999694824219,15.75,-44.930999755859375,166.34100341796875,89.19099426269531,194.01844658363254,-0.009970875456929207,1.6428934335708618,-0.00047936898772604764,-0.0741099938750267,0.0036100000143051147,1.075410008430481
0.125,-3.18999981880188,12.050000190734863,16.43000030517578,-48.64099884033203,177.4110107421875,81.06099700927734,201.02611456447102,-0.010546118021011353,1.6522890329360962,-0.00047936898772604764,-0.07361000031232834,0.004209999926388264,1.1345100402832031
0.1333332061767578,-3.629999876022339,13.619999885559082,17.03999900817871,-52.500999450683594,188.34100341796875,72.93099975585938,208.6806633044786,-0.011121360585093498,1.6622599363327026,-0.0005752427969127893,-0.07310999929904938,0.004809999838471413,1.1916099786758423
0.14166641235351562,-4.099999904632568,15.279999732971191,17.579999923706055,-56.520999908447266,199.13099670410156,64.80099487304688,216.90308023528908,-0.011696603149175644,1.672614336013794,-0.0006711165769957006,-0.0725099965929985,0.005409999750554562,1.2469099760055542
0.14999961853027344,-4.610000133514404,17.029998779296875,18.049999237060547,-60.72099685668945,209.77099609375,56.670997619628906,225.61585102256922,-0.012367719784379005,1.683448076248169,-0.000862864195369184,-0.07190999388694763,0.006010000128298998,1.3003100156784058
0.15833282470703125,-5.150000095367432,18.869998931884766,18.44999885559082,-65.11100006103516,220.25100708007812,48.54099655151367,234.7470485329918,-0.012942963279783726,1.6947611570358276,-0.0009587379754520953,-0.07130999863147736,0.006709999870508909,1.3518099784851074
0.16666603088378906,-5.730000019073486,20.78999900817871,18.78999900817871,-69.70099639892578,230.5709991455078,40.4109992980957,244.24222282445663,-0.013518205843865871,1.7064577341079712,-0.0010546117555350065,-0.07070999592542648,0.007410000078380108,1.4015100002288818
0.17499923706054688,-6.349999904632568,22.799999237060547,19.059999465942383,-74.5009994506836,240.71099853515625,32.28099822998047,254.03591592856856,-0.014093448407948017,1.7185378074645996,-0.0012463594321161509,-0.07010999321937561,0.00810999982059002,1.4494099617004395
0.1833343505859375,-7.009999752044678,24.889999389648438,19.260000228881836,-79.52099609375,250.67100524902344,24.150999069213867,264.08864505756264,-0.014572817832231522,1.7310014963150024,-0.0014381069922819734,-0.06950999796390533,0.00880999956279993,1.495609998703003
0.1916675567626953,-7.71999979019165,27.059999465942383,19.389999389648438,-84.78099822998047,260.45098876953125,16.020999908447266,274.37056629668734,-0.015148060396313667,1.7438485622406006,-0.0016298545524477959,-0.06880999356508255,0.009509999305009842,1.5401099920272827
0.20000076293945312,-8.470000267028809,29.309999465942383,19.459999084472656,-90.27099609375,270.031005859375,7.900999546051025,284.8298134939711,-0.015723302960395813,1.7570791244506836,-0.001725728390738368,-0.06810999661684036,0.010209999047219753,1.5829099416732788
0.20833396911621094,-9.269999504089355,31.639999389648438,19.459999084472656,-96.01099395751953,279.4010009765625,-0.210999995470047,295.4370911520996,-0.016202671453356743,1.7705973386764526,-0.0019174759509041905,-0.06740999966859818,0.01090999972075224,1.6241099834442139
0.21666717529296875,-10.119999885559082,34.040000915527344,19.389999389648438,-102.02099609375,288.5509948730469,-8.221000671386719,306.1658784682333,-0.016682041808962822,1.7844032049179077,-0.002109223511070013,-0.06230999529361725,0.009009999223053455,1.6637099981307983
0.22500038146972656,-11.019999504089355,36.52000045776367,19.260000228881836,-108.32099914550781,297.46099853515625,-15.470999717712402,316.94768706788,-0.01696966215968132,1.798592448234558,-0.0023009711876511574,-0.02841000072658062,0.012109999544918537,1.702109932899475
0.23333358764648438,-11.979999542236328,39.06999969482422,19.079999923706055,-114.94099426269531,306.1109924316406,-21.55099868774414,327.68859820570515,-0.016682041808962822,1.813165307044983,-0.0023009711876511574,0.02101000025868416,0.009809999726712704,1.7395099401474
0.2416667938232422,-13.0,41.689998626708984,18.869998931884766,-121.8709945678711,314.5010070800781,-25.600997924804688,338.2585311061515,-0.01629854552447796,1.8279298543930054,-0.0023009711876511574,0.05580999702215195,0.007609999738633633,1.7755099534988403
0.25,-14.079999923706055,44.37999725341797,18.639999389648438,-129.0810089111328,322.6409912109375,-27.930999755859375,348.6248080938217,-0.015627428889274597,1.8429820537567139,-0.002205097349360585,0.07850999385118484,0.005609999876469374,1.8099099397659302
0.2583332061767578,-15.219999313354492,47.12999725341797,18.399999618530273,-136.5709991455078,330.510986328125,-28.820999145507812,358.77541705492825,-0.014860439114272594,1.8583219051361084,-0.0019174759509041905,0.09140999615192413,0.003809999907389283,1.8426100015640259
0.2666664123535156,-16.420000076293945,49.95000076293945,18.15999984741211,-144.3310089111328,338.1210021972656,-28.520998001098633,368.74205020199076,-0.014093448407948017,1.8739492893218994,-0.001725728390738368,0.09670999646186829,0.0022100000642240047,1.8735100030899048
0.27499961853027344,-17.690000534057617,52.82999801635742,17.93000030517578,-152.3509979248047,345.46099853515625,-27.28099822998047,378.5477261086312,-0.01332645770162344,1.8898643255233765,-0.0015339808305725455,0.09620999544858932,0.000910000002477318,1.902609944343567
0.28333282470703125,-19.029998779296875,55.77000045776367,17.719999313354492,-160.62100219726562,352.531005859375,-25.340999603271484,388.22594284767945,-0.012655341066420078,1.9058752059936523,-0.0012463594321161509,0.09170999377965927,-0.00010999999358318746,1.9300099611282349
0.29166603088378906,-20.439998626708984,58.7599983215332,17.529998779296875,-169.14100646972656,359.3110046386719,-22.930999755859375,397.7925450204503,-0.011888351291418076,1.9221738576889038,-0.0010546117555350065,0.08440999686717987,-0.000910000002477318,1.9557099342346191
0.2999992370605469,-21.920000076293945,61.80999755859375,17.35999870300293,-177.9010009765625,365.8009948730469,-20.230998992919922,407.2694775192775,-0.011408981867134571,1.9386640787124634,-0.0007669904152862728,0.07540999352931976,-0.0014099999098107219,1.9798099994659424
0.3083343505859375,-23.479999542236328,64.90999603271484,17.219999313354492,-186.91099548339844,372.0010070800781,-17.39099884033203,416.68083270274354,-0.010929613374173641,1.9553461074829102,-0.0005752427969127893,0.06560999900102615,-0.0018099999288097024,2.0024099349975586
0.3166675567626953,-25.10999870300293,68.05999755859375,17.100000381469727,-196.1510009765625,377.8909912109375,-14.560999870300293,426.01506914628635,-0.010450243949890137,1.9722199440002441,-0.0003834952076431364,0.05560999736189842,-0.0020099999383091927,2.023710012435913
0.3250007629394531,-26.81999969482422,71.26000213623047,17.0,-205.62100219726562,383.46099853515625,-11.821000099182129,435.27240894126504,-0.010162622667849064,1.9892854690551758,-0.0001917476038215682,0.04590999707579613,-0.0020099999383091927,2.0437099933624268
0.33333396911621094,-28.60999870300293,74.5,16.920000076293945,-215.3209991455078,388.71099853515625,-9.230999946594238,444.45987942133996,-0.009875001385807991,2.0064468383789062,-9.58738019107841e-05,0.03690999746322632,-0.0019099998753517866,2.0624098777770996
0.34166717529296875,-30.489999771118164,77.77999877929688,16.85999870300293,-225.2310028076172,393.6310119628906,-6.85099983215332,453.56511594627113,-0.009587380103766918,2.0237040519714355,0.0,0.02881000004708767,-0.0017099998658522964,2.080009937286377
0.35000038146972656,-32.45000076293945,81.0999984741211,16.81999969482422,-235.3610076904297,398.22100830078125,-4.710999965667725,462.5980641051386,-0.009491506032645702,2.0412490367889404,9.58738019107841e-05,0.021609999239444733,-0.001509999972768128,2.0965099334716797
0.3583335876464844,-34.5,84.44999694824219,16.799999237060547,-245.6909942626953,402.46099853515625,-2.8509998321533203,471.53690015071965,-0.009395631961524487,2.058889865875244,0.0001917476038215682,0.015409999527037144,-0.0012099999003112316,2.1120100021362305
0.3666667938232422,-36.63999938964844,87.83999633789062,16.78999900817871,-256.21099853515625,406.3609924316406,-1.3009999990463257,480.3904917266861,-0.009299758821725845,2.0766265392303467,0.0001917476038215682,0.01030999980866909,-0.000910000002477318,2.12650990486145
0.375,-38.86000061035156,91.25999450683594,16.78999900817871,-266.9209899902344,409.9010009765625,-0.03099999949336052,489.14787790601184,-0.009299758821725845,2.094459056854248,0.00028762139845639467,0.00610999995842576,-0.0006099999882280827,2.140009880065918
0.3833332061767578,-41.18000030517578,94.69999694824219,16.799999237060547,-277.8110046386719,413.09100341796875,0.9509999752044678,497.8192802656053,-0.00920388475060463,2.1123874187469482,0.00028762139845639467,0.002310000127181411,-0.00030999997397884727,2.1526100635528564
0.3916664123535156,-43.59000015258789,98.16999816894531,16.809999465942383,-288.8710021972656,415.9110107421875,1.5809999704360962,506.3900910641392,-0.00920388475060463,2.1304116249084473,0.00028762139845639467,-0.0004099999787285924,0.0,2.164409875869751
0.39999961853027344,-46.09000015258789,101.65999603271484,16.829999923706055,-300.1109924316406,418.33099365234375,1.9609999656677246,514.8507293860298,-0.009299758821725845,2.148531913757324,0.00028762139845639467,-0.0020099999383091927,0.0002099999983329326,2.1762099266052246
0.40833282470703125,-48.689998626708984,105.15999603271484,16.850000381469727,-311.531005859375,420.34100341796875,2.130999803543091,523.2042315638716,-0.009299758821725845,2.166747808456421,0.0001917476038215682,-0.0028099999763071537,0.0004099999787285924,2.188509941101074
0.41666603088378906,-51.37999725341797,108.68000030517578,16.869998931884766,-323.1210021972656,421.9309997558594,2.1609997749328613,531.4486057333969,-0.009299758821725845,2.1851556301116943,0.0001917476038215682,-0.0032099999953061342,0.0005099999834783375,2.2011098861694336
0.4249992370605469,-54.16999816894531,112.20999908447266,16.889999389648438,-334.8609924316406,423.1009826660156,2.1009998321533203,539.5838581588093,-0.009299758821725845,2.2035634517669678,0.0001917476038215682,-0.0034099998883903027,0.0006099999882280827,2.213909864425659
0.4333343505859375,-57.05999755859375,115.73999786376953,16.90999984741211,-346.7309875488281,423.8509826660156,1.9709999561309814,547.6092750076095,-0.009299758821725845,2.222162961959839,0.0001917476038215682,-0.0034099998883903027,0.0006099999882280827,2.2267098426818848
0.4416675567626953,-60.04999923706055,119.2699966430664,16.93000030517578,-358.7309875488281,424.1809997558594,1.8009999990463257,555.5363944717163,-0.009299758821725845,2.24076247215271,0.0001917476038215682,-0.0033100000582635403,0.0005099999834783375,2.2395100593566895
0.4500007629394531,-63.13999938964844,122.79999542236328,16.940000534057617,-370.84100341796875,424.09100341796875,1.6110000610351562,563.3638471869687,-0.009395631961524487,2.2595536708831787,9.58738019107841e-05,-0.003109999932348728,0.0004099999787285924,2.2522099018096924
0.45833396911621094,-66.33000183105469,126.32999420166016,16.94999885559082,-383.0509948730469,423.58099365234375,1.440999984741211,571.0963135388757,-0.009395631961524487,2.2783448696136475,9.58738019107841e-05,-0.0028099999763071537,0.00030999997397884727,2.264709949493408
0.46666717529296875,-69.6199951171875,129.84999084472656,16.959999084472656,-395.34100341796875,422.6409912109375,1.2910000085830688,578.7240993049385,-0.009395631961524487,2.297423839569092,9.58738019107841e-05,-0.0025100000202655792,0.0002099999983329326,2.277009963989258
0.47500038146972656,-73.0199966430664,133.36000061035156,16.969999313354492,-407.71099853515625,421.281005859375,1.1410000324249268,586.2655082004185,-0.009395631961524487,2.316502809524536,9.58738019107841e-05,-0.002310000127181411,0.0002099999983329326,2.2890100479125977
0.4833335876464844,-76.5199966430664,136.86000061035156,16.979999542236328,-420.1409912109375,419.4909973144531,1.0010000467300415,593.7104945381016,-0.009395631961524487,2.3355815410614014,9.58738019107841e-05,-0.0021100000012665987,0.00010999999358318746,2.3007099628448486
0.4916667938232422,-80.12999725341797,140.33999633789062,16.989999771118164,-432.6210021972656,417.27099609375,0.8709999918937683,601.0630369305891,-0.009395631961524487,2.354948043823242,9.58738019107841e-05,-0.0018099999288097024,0.00010999999358318746,2.31210994720459
0.5,-83.83999633789062,143.8000030517578,17.0,-445.1409912109375,414.6210021972656,0.7409999966621399,608.326907674086,-0.009491506032645702,2.374314546585083,9.58738019107841e-05,-0.0016099999193102121,0.0,2.3232100009918213
0.5083332061767578,-87.6500015258789,147.22999572753906,17.010000228881836,-457.6809997558594,411.531005859375,0.6110000014305115,615.4917055835551,-0.009491506032645702,2.393681049346924,0.0,-0.0014099999098107219,0.0,2.3339099884033203
0.5166664123535156,-91.56999969482422,150.62998962402344,17.010000228881836,-470.2309875488281,408.010986328125,0.48099997639656067,622.5675690048213,-0.009491506032645702,2.4133353233337402,0.0,-0.0012099999003112316,0.0,2.3443100452423096
0.5249996185302734,-95.58999633789062,154.0,17.010000228881836,-482.781005859375,404.0610046386719,0.4009999632835388,629.5577462704857,-0.009491506032645702,2.4328935146331787,0.0,-0.0011099999537691474,0.0,2.3543100357055664
0.5333328247070312,-99.72000122070312,157.3300018310547,17.010000228881836,-495.32098388671875,399.6709899902344,0.3409999907016754,636.4588703123516,-0.009491506032645702,2.452547550201416,0.0,-0.0010099998908117414,0.0,2.363909959793091
0.5416660308837891,-103.94999694824219,160.6199951171875,17.010000228881836,-507.83099365234375,394.85101318359375,0.3009999692440033,643.2726726101606,-0.009491506032645702,2.47239351272583,0.0,-0.0008099999977275729,-0.00010999999358318746,2.373110055923462
0.5499992370605469,-108.29000091552734,163.8699951171875,17.010000228881836,-520.3009643554688,389.60101318359375,0.2809999883174896,650.0016322624944,-0.009491506032645702,2.492239475250244,0.0,-0.0007099999929778278,-0.00010999999358318746,2.3819098472595215
0.5583343505859375,-112.72999572753906,167.0699920654297,17.010000228881836,-532.720947265625,383.9110107421875,0.2709999680519104,656.642479029232,-0.009491506032645702,2.512085199356079,0.0,-0.0006099999882280827,-0.00010999999358318746,2.3904099464416504
0.5666675567626953,-117.2699966430664,170.22000122070312,17.010000228881836,-545.0809936523438,377.7909851074219,0.26099997758865356,663.2038798065425,-0.009491506032645702,2.532122850418091,0.0,-0.0005099999834783375,-0.00010999999358318746,2.398509979248047
0.5750007629394531,-121.90999603271484,173.30999755859375,17.010000228881836,-557.3609619140625,371.2409973144531,0.25099998712539673,669.6799108184389,-0.009491506032645702,2.5521605014801025,0.0,-0.0004099999787285924,-0.00010999999358318746,2.406209945678711
0.5833339691162109,-126.65999603271484,176.34999084472656,17.010000228881836,-569.5409545898438,364.27099609375,0.25099998712539673,676.0697601218656,-0.009491506032645702,2.572293996810913,0.0,-0.0004099999787285924,-0.00010999999358318746,2.4136099815368652
0.5916671752929688,-131.50999450683594,179.3199920654297,17.010000228881836,-581.6209716796875,356.8810119628906,0.25099998712539673,682.3833778736658,-0.009491506032645702,2.5924274921417236,0.0,-0.00030999997397884727,-0.00010999999358318746,2.420609951019287
0.6000003814697266,-136.45999145507812,182.22999572753906,17.010000228881836,-593.5809936523438,349.0710144042969,0.25099998712539673,688.613848338488,-0.009491506032645702,2.612656831741333,0.0,-0.0002099999983329326,-0.00010999999358318746,2.4272098541259766
0.6083335876464844,-141.50999450683594,185.0699920654297,17.010000228881836,-605.4109497070312,340.84100341796875,0.25099998712539673,694.7626002003352,-0.009491506032645702,2.6328861713409424,0.0,-0.00010999999358318746,-0.00010999999358318746,2.4335100650787354
0.6166667938232422,-146.64999389648438,187.83999633789062,17.010000228881836,-617.1009521484375,332.20098876953125,0.25099998712539673,700.8360329513287,-0.009491506032645702,2.6533074378967285,0.0,-0.00010999999358318746,-0.00010999999358318746,2.439509868621826
0.625,-151.88999938964844,190.52999877929688,17.010000228881836,-628.6409912109375,323.1510009765625,0.25099998712539673,706.8352907600312,-0.009491506032645702,2.6737284660339355,0.0,-0.00010999999358318746,-0.00010999999358318746,2.4452099800109863
0.6333332061767578,-157.22000122070312,193.13999938964844,17.010000228881836,-640.010986328125,313.70098876953125,0.25099998712539673,712.7569262916177,-0.009491506032645702,2.6940536499023438,0.0,-0.00010999999358318746,-0.00010999999358318746,2.450510025024414
0.6416664123535156,-162.64999389648438,195.6699981689453,17.010000228881836,-651.2009887695312,303.85101318359375,0.25099998712539673,718.6015787542532,-0.009491506032645702,2.7145707607269287,0.0,-0.00010999999358318746,-0.00010999999358318746,2.455509901046753
0.6499996185302734,-168.1699981689453,198.1199951171875,17.010000228881836,-662.2009887695312,293.6109924316406,0.25099998712539673,724.3739554988372,-0.009491506032645702,2.7349917888641357,0.0,-0.00010999999358318746,-0.00010999999358318746,2.460209846496582
0.6583328247070312,-173.77999877929688,200.47999572753906,17.010000228881836,-672.990966796875,282.9809875488281,0.25099998712539673,730.0651640129778,-0.009491506032645702,2.7556047439575195,0.0,-0.00010999999358318746,-0.00010999999358318746,2.464709997177124
0.6666660308837891,-179.47999572753906,202.75,17.010000228881836,-683.5709838867188,271.97100830078125,0.25099998712539673,735.6885090641241,-0.009491506032645702,2.7762176990509033,0.0,-0.00010999999358318746,-0.00010999999358318746,2.468909978866577
0.6749992370605469,-185.25999450683594,204.9199981689453,17.010000228881836,-693.9209594726562,260.59100341796875,0.25099998712539673,741.2381749875199,-0.009491506032645702,2.796830415725708,0.0,-0.00010999999358318746,-0.00010999999358318746,2.4728100299835205
0.6833343505859375,-191.12998962402344,206.989990234375,17.010000228881836,-704.0409545898438,248.8509979248047,0.25099998712539673,746.7265549777529,-0.009491506032645702,2.817443370819092,0.0,-0.00010999999358318746,-0.00010999999358318746,2.476409912109375
0.6916675567626953,-197.0800018310547,208.95999145507812,17.010000228881836,-713.9109497070312,236.75100708007812,0.25099998712539673,752.1435677222934,-0.009491506032645702,2.8379602432250977,0.0,-0.00010999999358318746,-0.00010999999358318746,2.4798099994659424
0.7000007629394531,-203.11000061035156,210.8300018310547,17.010000228881836,-723.5209350585938,224.30099487304688,0.25099998712539673,757.4916123430635,-0.009491506032645702,2.858764886856079,0.0,-0.00010999999358318746,0.0,2.482909917831421
0.7083339691162109,-209.22000122070312,212.58999633789062,17.010000228881836,-732.8609619140625,211.50100708007812,0.25099998712539673,762.7699053413721,-0.009491506032645702,2.8794736862182617,0.0,-0.00010999999358318746,0.0,2.4858100414276123
0.7166671752929688,-215.39999389648438,214.239990234375,17.010000228881836,-741.9209594726562,198.37100219726562,0.25099998712539673,767.9829605001455,-0.009491506032645702,2.900278329849243,0.0,-0.00010999999358318746,0.0,2.488409996032715
0.7250003814697266,-221.6599884033203,215.77999877929688,17.010000228881836,-750.6909790039062,184.91099548339844,0.25099998712539673,773.1294103896826,-0.009491506032645702,2.920987129211426,0.0,-0.00010999999358318746,0.0,2.490809917449951
0.7333335876464844,-227.989990234375,217.20999145507812,17.010000228881836,-759.1609497070312,171.14100646972656,0.25099998712539673,778.2124739790196,-0.009491506032645702,2.9416956901550293,0.0,-0.00010999999358318746,0.0,2.4930100440979004
0.7416667938232422,-234.37998962402344,218.51998901367188,17.010000228881836,-767.3209838867188,157.06100463867188,0.25099998712539673,783.2303074396347,-0.009491506032645702,2.9625961780548096,0.0,-0.00010999999358318746,0.0,2.4950098991394043
0.75,-240.83999633789062,219.70999145507812,17.010000228881836,-775.1609497070312,142.68099975585938,0.25099998712539673,788.1829918508973,-0.009491506032645702,2.983400821685791,0.0,-0.00010999999358318746,0.0,2.496809959411621
0.7583332061767578,-247.36000061035156,220.77999877929688,17.010000228881836,-782.6809692382812,128.01100158691406,0.25099998712539673,793.0803106470705,-0.009491506032645702,3.0042054653167725,0.0,-0.00010999999358318746,0.0,2.4984099864959717
0.7666664123535156,-253.9399871826172,221.72000122070312,17.010000228881836,-789.8609619140625,113.06099700927734,0.25099998712539673,797.9117690581669,-0.009491506032645702,3.025010108947754,0.0,0.0,0.0,2.499809980392456
0.7749996185302734,-260.5799865722656,222.5399932861328,17.010000228881836,-796.7009887695312,97.84099578857422,0.25099998712539673,802.6863577788289,-0.009491506032645702,3.045910596847534,0.0,0.0,0.0,2.501009941101074
0.7833328247070312,-267.2699890136719,223.22999572753906,17.010000228881836,-803.1909790039062,82.36100006103516,0.25099998712539673,807.4027161740916,-0.009491506032645702,3.0667152404785156,0.0,0.0,0.0,2.502009868621826
0.7916660308837891,-274.0099792480469,223.7899932861328,17.010000228881836,-809.3209838867188,66.63099670410156,0.25099998712539673,812.0592390227094,-0.009491506032645702,3.087615728378296,0.0,0.0,0.0,2.502810001373291
0.7999992370605469,-280.79998779296875,224.20999145507812,17.010000228881836,-815.0809326171875,50.6609992980957,0.25099998712539673,816.6538597024932,-0.009491506032645702,3.1084203720092773,0.0,0.0,0.0,2.503509998321533
0.8083343505859375,-287.6399841308594,224.5,17.010000228881836,-820.470947265625,34.47099685668945,0.25099998712539673,821.1947929281088,-0.009491506032645702,3.1293208599090576,0.0,0.0,0.0,2.504009962081909
0.8166675567626953,-294.5199890136719,224.64999389648438,17.010000228881836,-825.48095703125,18.060998916625977,0.25099998712539673,825.6785531331719,-0.009491506032645702,-3.1328680515289307,0.0,0.0,0.0,2.504309892654419
0.8250007629394531,-301.44000244140625,224.6599884033203,17.010000228881836,-830.1109619140625,1.440999984741211,0.25099998712539673,830.1122505853289,-0.009491506032645702,-3.112159490585327,0.0,0.0,0.0,2.504509925842285
0.8333339691162109,-308.3899841308594,224.52999877929688,17.010000228881836,-834.3509521484375,-15.361000061035156,0.25099998712539673,834.4923814360877,-0.009491506032645702,-3.091259002685547,0.0,0.0,0.0,2.504509925842285
0.8416671752929688,-315.3699951171875,224.25999450683594,17.010000228881836,-838.1909790039062,-32.35099792480469,0.25099998712539673,838.8150972361258,-0.009491506032645702,-3.0703585147857666,0.0,0.0,0.0,2.5044100284576416
0.8500003814697266,-322.3800048828125,223.84999084472656,17.010000228881836,-841.6309814453125,-49.5109977722168,0.25099998712539673,843.0860637147277,-0.009491506032645702,-3.049553871154785,0.0,0.0,0.0,2.5042099952697754
0.8583335876464844,-329.41998291015625,223.2899932861328,17.010000228881836,-844.6709594726562,-66.83100128173828,0.25099998712539673,847.3107313788554,-0.009491506032645702,-3.028653383255005,0.0,0.00010999999358318746,0.0,2.503809928894043
0.8666667938232422,-336.47998046875,222.58999633789062,17.010000228881836,-847.3009643554688,-84.30099487304688,0.25099998712539673,851.4843773876808,-0.009491506032645702,-3.0078487396240234,0.0,0.00010999999358318746,0.0,2.503309965133667
0.875,-343.55999755859375,221.739990234375,17.010000228881836,-849.510986328125,-101.91099548339844,0.25099998712539673,855.6020277521521,-0.009491506032645702,-2.986948251724243,0.0,0.00010999999358318746,0.0,2.5027098655700684
0.8833332061767578,-350.6499938964844,220.739990234375,17.010000228881836,-851.3109741210938,-119.65099334716797,0.25099998712539673,859.6783106889245,-0.009491506032645702,-2.9661436080932617,0.0,0.0002099999983329326,0.0,2.502009868621826
0.8916664123535156,-357.7599792480469,219.58999633789062,17.010000228881836,-852.6909790039062,-137.50100708007812,0.25099998712539673,863.7062554038088,-0.009491506032645702,-2.9452431201934814,0.0,0.0002099999983329326,0.0,2.5011098384857178
0.8999996185302734,-364.8699951171875,218.2899932861328,17.010000228881836,-853.6409301757812,-155.46099853515625,0.25099998712539673,867.6814062418962,-0.009491506032645702,-2.9244384765625,0.0,0.0002099999983329326,0.0,2.500109910964966
0.9083328247070312,-371.989990234375,216.83999633789062,17.010000228881836,-854.1709594726562,-173.51100158691406,0.25099998712539673,871.6158320493759,-0.009491506032645702,-2.9036338329315186,0.0,0.00030999997397884727,0.0,2.499009847640991
0.9166660308837891,-379.1099853515625,215.239990234375,17.010000228881836,-854.2709350585938,-191.64100646972656,0.25099998712539673,875.5028091603176,-0.009491506032645702,-2.882829189300537,0.0,0.00030999997397884727,0.0,2.497809886932373
0.9249992370605469,-386.22998046875,213.489990234375,17.010000228881836,-853.9409790039062,-209.84100341796875,0.25099998712539673,879.3454982761914,-0.009491506032645702,-2.861928701400757,0.0,0.00030999997397884727,0.0,2.4965100288391113
0.9333343505859375,-393.3399963378906,211.58999633789062,17.010000228881836,-853.1809692382812,-228.09100341796875,0.25099998712539673,883.1440058742303,-0.009491506032645702,-2.8411240577697754,0.0,0.00030999997397884727,0.0,2.495110034942627
0.9416675567626953,-400.44000244140625,209.5399932861328,17.010000228881836,-851.990966796875,-246.39100646972656,0.25099998712539673,886.9031506165891,-0.009491506032645702,-2.820415496826172,0.0,0.00030999997397884727,0.0,2.4937100410461426
0.9500007629394531,-407.5299987792969,207.3300018310547,17.010000228881836,-850.3609619140625,-264.72100830078125,0.25099998712539673,890.6127333382257,-0.009491506032645702,-2.7996108531951904,0.0,0.00030999997397884727,0.0,2.4922099113464355
